ID,name
3900,Iris
3901,Iris recognition
3902,Selective hardening
3903,Adhesion
3904,Adhesives
3905,Chemical bonds
3906,Conductive materials
3907,Curing
3908,Plasma theory
3909,Surface treatment
3910,Adhesive failure modes
3911,Electronics manufacturing
3912,Interfacial shear strength
3913,Processing condition
3914,Single lap shears
3915,Structural component
3916,Group velocity dispersion
3917,Acquisition rates
3918,Chaotic phenomena
3919,Chirped pulse
3920,Photo-induced phase transitions
3921,Propagation loss
3922,Pump probe measurement
3923,Bistable mechanisms
3924,Buckling constraints
3925,Critical buckling loads
3926,Force-displacement characteristics
3927,Fully compliant
3928,Monolithic structures
3929,Multistable
3930,Disasters
3931,Hurricanes
3932,Information management
3933,Information systems
3934,Social networking (online)
3935,Characterization tools
3936,Data
3937,Emergency response
3938,Framework
3939,Hurricane evacuation
3940,Large scale disasters
3941,Public safety answering points
3942,Emergency services
3943,Drop breakup
3944,Electronic cooling
3945,Hydraulic jump
3946,Hydraulic machinery
3947,Oscillators (electronic)
3948,Analytical expressions
3949,Axisymmetric modeling
3950,Fuel atomization
3951,Horizontal surfaces
3952,Liquid jet impingement
3953,Patterning approaches
3954,Serpentine
3955,Trusses
3956,Antenna aperture
3957,Deployment architecture
3958,Deployment kinematics
3959,Diamond patterns
3960,Folding patterns
3961,Packaging density
3962,Spacecraft structures
3963,Soil mechanics
3964,Tall buildings
3965,Catastrophic consequences
3966,Earthquake sequences
3967,Energy interactions
3968,High rise building
3969,Post-earthquake reconnaissances
3970,Subduction-zone earthquakes
3971,Civil defense
3972,Managers
3973,Risk management
3974,Crisis informatics
3975,Delphi method
3976,Emergency management
3977,Software requirements
3978,Computer software reusability
3979,Drills
3980,Open Data
3981,Statistical Physics
3982,Drilling operation
3983,Joint industry programs
3984,Non-linear dynamics
3985,Open source repositories
3986,Post-well analysis
3987,Software capability
3988,Lunar landing
3989,Manned space flight
3990,Moon
3991,Poles
3992,Space research
3993,Design reference missions
3994,Extravehicular activity
3995,Landing site
3996,National Research Council
3997,Sample return
3998,South polar region
3999,South Pole-Aitken basins
4000,Lunar missions
4001,Global optimization
4002,Continuous dynamics
4003,Differential and algebraic equations
4004,Dynamic power system model
4005,Identification procedure
4006,Transient stability studies
4007,Cache memory
4008,Multiprocessing systems
4009,External power supplies
4010,Multiple processors
4011,Processing systems
4012,Processor failures
4013,Programmable logic
4014,FinFET
4015,Flip flop circuits
4016,Heavy ions
4017,Blockram
4018,Single event
4019,Single event latch-up
4020,Smart power grids
4021,Co-simulations
4022,Dropped packets
4023,Packet drops
4024,Phasor Measurement Unit (PMU)
4025,Power system state estimation
4026,SCADA measurements
4027,nucleic acid
4028,dimeticone
4029,nylon
4030,poly(dimethylsiloxane)-polyamide copolymer
4031,virus DNA
4032,equipment design
4033,excitation
4034,Flavivirus
4035,fluorescence
4036,limit of detection
4037,nanofabrication
4038,nucleic acid analysis
4039,protein determination
4040,virus detection
4041,Zika fever
4042,analysis
4043,blood
4044,devices
4045,diagnosis
4046,genetics
4047,lab on a chip
4048,optical instrumentation
4049,Zika virus
4050,Analytic Sample Preparation Methods
4051,Dimethylpolysiloxanes
4052,"DNA, Viral"
4053,Equipment Design
4054,Lab-On-A-Chip Devices
4055,Limit of Detection
4056,Nylons
4057,Optical Devices
4058,Zika Virus
4059,Access management
4060,Conflict analysis
4061,Multiple-access management
4062,Simulated environment
4063,Simulation software
4064,Surrogate analysis
4065,Highway administration
4066,Flexible printed circuit boards
4067,Geometric feature
4068,Global stiffness
4069,Material selection
4070,Maximum stress
4071,Non ideals
4072,Stiffness reduction
4073,Evaporation
4074,Nucleate boiling
4075,Film boiling
4076,Pool boiling
4077,Post patterned
4078,Rib patterned
4079,Encapsulation
4080,Cell differentiation
4081,Immune rejection
4082,Induced pluripotent stem cells
4083,Retrievability
4084,Type 1 diabetes
4085,Vascularization
4086,Stem cells
4087,fibrin
4088,glibenclamide
4089,politef
4090,polysulfone
4091,cell aggregation
4092,cell differentiation
4093,cell encapsulation
4094,cell size
4095,feasibility study
4096,glycemic control
4097,induced pluripotent stem cell
4098,insulin dependent diabetes mellitus
4099,nonobese diabetic mouse
4100,pathogenesis
4101,skin fibroblast
4102,stem cell transplantation
4103,teratoma
4104,cytology
4105,Cell Differentiation
4106,"Diabetes Mellitus, Type 1"
4107,Feasibility Studies
4108,Induced Pluripotent Stem Cells
4109,Stem Cell Transplantation
4110,Complex mechanisms
4111,Engineering problems
4112,Force deflection
4113,Magnetic actuation
4114,Mechanical advantage
4115,Multiple inputs
4116,Single input and single outputs
4117,Torsional stress
4118,Design equation
4119,Design insights
4120,Rectangular beams
4121,Rectangular cross-section beams
4122,Symmetric equations
4123,Thickness-to-width ratio
4124,Torsional compliance
4125,Two-dimension
4126,Airborne tests
4127,Flight test engineers
4128,Rotary wing aircrafts
4129,Spectrum allocation
4130,Counter current
4131,Head waters
4132,Low-head dams
4133,Partial widths
4134,Prototype testing
4135,Submerged hydraulic jumps
4136,Surface velocity
4137,Tailwater
4138,Dams
4139,Uranium alloys
4140,Zirconium alloys
4141,Alloy compositions
4142,Compositional evolution
4143,Compositional range
4144,Compositional spectra
4145,Compositional uniformity
4146,Phase field methods
4147,Phase field models
4148,Simulated evolutions
4149,Plutonium alloys
4150,Astrophysics
4151,Mathematical operators
4152,Nonlinear equations
4153,Asymptotics
4154,Boussinesq equations
4155,Multiple time scale
4156,Parallel numerical method
4157,Reduced model
4158,Slow manifolds
4159,System of partial differential equations
4160,Wave-mean-flow interaction
4161,Difference equations
4162,Boussinesq equation
4163,nonlinearity
4164,numerical method
4165,quasi-geostrophic flow
4166,wave field
4167,Chemical reactors
4168,Coal ash
4169,Copper oxides
4170,Cost effectiveness
4171,Fly ash
4172,Fossil fuel power plants
4173,Ionization of gases
4174,Iron oxides
4175,Waste incineration
4176,Carbon deposition
4177,Chemical looping combustion
4178,Cost-effective approach
4179,Environmental-friendly
4180,Fossil fuel combustion
4181,Impregnation methods
4182,Oxygen Carrier
4183,Thermogravimetric analyzers
4184,bioreactor
4185,byproduct
4186,carbon dioxide
4187,coal combustion
4188,combustion
4189,decomposition
4190,energy efficiency
4191,fly ash
4192,fossil fuel
4193,inorganic compound
4194,iron oxide
4195,methane
4196,performance assessment
4197,technological development
4198,temperature effect
4199,Automobile testing
4200,Integration testing
4201,CAD applications
4202,Development stages
4203,Rectangular prisms
4204,Three-dimensional model
4205,User testing
4206,Virtual reality modeling
4207,Aspirated thermocouple
4208,Combustion gas temperatures
4209,Combustion products
4210,Particle laden flows
4211,Physical limitations
4212,Spectral measurement
4213,Atomization
4214,High speed photography
4215,Droplet impingement
4216,Image processing algorithm
4217,Low surface temperature
4218,Surface microstructures
4219,Surface structuring
4220,Surface wettability
4221,Algebraic curves
4222,Exceptional polynomials
4223,Finite fields
4224,Permutation polynomials
4225,Positive integers
4226,Weil bounds
4227,Polynomials
4228,Butler matrix
4229,Optical receivers
4230,Butler matrices
4231,Code-words
4232,Codebooks
4233,Internal phase
4234,Phase error
4235,Adaptive optics
4236,Flanges
4237,Structural frames
4238,Beam - column connection
4239,Beam-to-column connections
4240,Connection rotation
4241,High rise structures
4242,RBS moment connection
4243,Reduced beam section
4244,Seismic Performance
4245,Special moment frames
4246,Axial loads
4247,Atomic layer deposition
4248,Extract informations
4249,Growth process
4250,Trimethylaluminum
4251,XPS spectra
4252,XPS survey
4253,Binary trees
4254,Domain decomposition methods
4255,Supercomputers
4256,Distributed architecture
4257,Distribution strategies
4258,Los Alamos National Laboratory
4259,Multiphysics problems
4260,Simulation
4261,Smoothed particle hydrodynamics
4262,Tree construction
4263,Tree data structures
4264,Bearings (structural)
4265,Surface tension
4266,Analytical approximation
4267,Capillary
4268,Design strategies
4269,Load carrying capability
4270,Positioning accuracy
4271,Stiffness characteristics
4272,Supporting surfaces
4273,Wetting boundaries
4274,Benchmark suites
4275,CAD tool
4276,FPGA design
4277,Reduce costs
4278,Time to market
4279,Operating costs
4280,Protein folding
4281,Proteins
4282,Transcription
4283,Biosensing
4284,Cell free protein synthesis
4285,CFPS
4286,In-vitro
4287,Lab equipments
4288,Protein biosensors
4289,Specialized training
4290,Specific detection
4291,Biosynthesis
4292,cell free protein synthesis
4293,genetic procedures
4294,protein engineering
4295,protein folding
4296,protein transcription
4297,protein translation
4298,transcription regulation
4299,Carbon capture
4300,Coal storage
4301,Integrated control
4302,Power generation
4303,Precombustion
4304,Carbon capture process
4305,Chemical absorption
4306,Coal-fired power plant
4307,International policies
4308,Low temperatures
4309,Modeling and optimization
4310,absorption
4311,carbon emission
4312,coal-fired power plant
4313,demand analysis
4314,electricity
4315,energy policy
4316,energy storage
4317,integrated approach
4318,low temperature
4319,optimization
4320,power generation
4321,price dynamics
4322,wind power
4323,Columns (structural)
4324,Beams on elastic foundation
4325,Column base plate
4326,Economical connection
4327,Experimental specimens
4328,Flexural stiffness
4329,Rotational spring
4330,column
4331,concrete
4332,flexure
4333,steel
4334,stiffness
4335,strength
4336,Chemical sensors
4337,Chemical vapor deposition
4338,Electrodes
4339,Immunosensors
4340,Light absorption
4341,Cancer
4342,CIP2A
4343,Enzyme linked immunosorbent assay
4344,Inter-digitated electrodes
4345,Label-free immunosensor
4346,Point of care diagnostic
4347,Vertically aligned carbon nanotube
4348,cancerous inhibitor PP2A
4349,carbon nanotube
4350,oncoprotein
4351,antibody
4352,autoantigen
4353,"KIAA1524 protein, human"
4354,membrane protein
4355,antibody specificity
4356,cancer screening
4357,enzyme linked immunosorbent assay
4358,intermethod comparison
4359,mouth cancer
4360,point of care testing
4361,saliva
4362,supernatant
4363,vertically aligned carbon nanotube array
4364,early cancer diagnosis
4365,mouth tumor
4366,point of care system
4367,standards
4368,Antibodies
4369,Autoantigens
4370,Biosensing Techniques
4371,Early Detection of Cancer
4372,Membrane Proteins
4373,Mouth Neoplasms
4374,"Nanotubes, Carbon"
4375,Point-of-Care Systems
4376,Wireless telecommunication systems
4377,Destination nodes
4378,Maximum flows
4379,Single probe
4380,Single source
4381,Store and forward
4382,Store code and forward
4383,Topology inference
4384,Network coding
4385,Bit error probability
4386,Code rates
4387,Coded system
4388,Constellation parameters
4389,Peak to average power ratio
4390,Symmetric information rates
4391,Phase shift keying
4392,Linear programming
4393,Adaptive natures
4394,Compression algorithms
4395,Compression encoding
4396,Compression process
4397,Compression techniques
4398,Statistical attacks
4399,Statistical information
4400,Universal compression
4401,Biocatalysts
4402,Biochemistry
4403,Cell immobilization
4404,Enzyme immobilization
4405,Ionic liquids
4406,Bio-manufacturing
4407,Cascade engineerings
4408,Cascade operation
4409,Chemocatalysis
4410,Enzyme encapsulation
4411,Fine Chemicals
4412,Plug and play
4413,Reaction conditions
4414,Cell engineering
4415,enzyme
4416,immobilized enzyme
4417,biocatalyst
4418,biomanufacturing
4419,cell free chemical biosynthesis
4420,cost effectiveness analysis
4421,encapsulation
4422,enzyme immobilization
4423,enzyme purification
4424,enzyme stability
4425,signal transduction
4426,synthesis
4427,virus like agent
4428,metabolic engineering
4429,Cell-Free System
4430,Enzyme Stability
4431,"Enzymes, Immobilized"
4432,Metabolic Engineering
4433,Brillouin zones
4434,Integer division
4435,Reciprocal lattice vectors
4436,Total energy
4437,Materials science
4438,Fighter aircraft
4439,Specifications
4440,Changing constraints
4441,Coastal and hydraulics laboratories
4442,Coastal environments
4443,Environmental variables
4444,Military logistics
4445,Operation planning
4446,Route planning
4447,Two-dimensional hydrodynamics
4448,Logistics
4449,Flexible structures
4450,Frequency domains
4451,Lagrange's equation
4452,Modeling procedure
4453,Precision positioning stage
4454,erratum
4455,Austenite
4456,Ductile fracture
4457,Linear transformations
4458,Mathematical transformations
4459,Plastic deformation
4460,Effect of strain
4461,Effective strain
4462,Forming limits
4463,Plane strain tension
4464,Retained austenite
4465,Strain paths
4466,Uniaxial tensions
4467,Compliant stiffener
4468,lenticular stiffener
4469,Nonlinear elasticity
4470,"STEM (science, technology, engineering and mathematics)"
4471,Attitude
4472,Engineering and technology
4473,English literature
4474,Interest
4475,Literacy
4476,Reading
4477,STEM careers
4478,Student attitudes
4479,Isotherms
4480,Radiation
4481,Cavity effect
4482,Monte-Carlo ray tracing
4483,Multiple reflections
4484,Numerical verification
4485,Specular reflections
4486,V grooves
4487,Ray tracing
4488,Gas adsorption
4489,Iron compounds
4490,Multiwalled carbon nanotubes (MWCN)
4491,Organometallics
4492,Alumina Nanoparticle
4493,Carbon nano-tube structures
4494,Ferrocenes
4495,Liquid precursors
4496,Moderate temperature
4497,Multi-walled CNTs
4498,Resulting materials
4499,Consolidation
4500,Analytical methodology
4501,Dynamics characteristic
4502,Exact analytical solutions
4503,Geotechnical parameters
4504,Natural radial frequency
4505,Raft
4506,Superstructure
4507,analytical framework
4508,centrifugal model test
4509,geotechnical engineering
4510,pile
4511,Autonomous target
4512,Hardware test
4513,Multiple moving objects
4514,Multiple objects
4515,Vision-based target tracking
4516,Cost functions
4517,Gaussian noise (electronic)
4518,Cooperating vehicles
4519,Gaussian process regression
4520,Grid cells
4521,Mission objectives
4522,Search area
4523,Search parameters
4524,Target density
4525,Vehicle searches
4526,Buckling failure
4527,Buckling restrained braced frames
4528,Compressive loads
4529,Construction technique
4530,Continuous support
4531,Deployable boom
4532,Support systems
4533,Variable length
4534,Robotic surgery
4535,Universal joints
4536,Alternative materials
4537,Compliant joints
4538,Constrained design
4539,Effective moduli
4540,Energy storage efficiencies
4541,Joint stiffness
4542,Maximum moments
4543,Three orders of magnitude
4544,Bi-stable state
4545,Bistables
4546,Large structures
4547,Low-energy state
4548,Stored energy
4549,Thick sheets
4550,Manufacturing complexity
4551,Rolling contacts
4552,Rolling joints
4553,Rollers (machine components)
4554,Bacteria
4555,Pipelines
4556,Anti-microbial activity
4557,Drug discovery
4558,Motif discovery
4559,Novel antibiotics
4560,Random forest algorithm
4561,Random forests
4562,Resistance genes
4563,Sequence motifs
4564,Dielectric waveguides
4565,Fluorescence spectroscopy
4566,Integrated optics
4567,Low-k dielectric
4568,Multiplexing
4569,Optical sensors
4570,Antiresonant reflecting optical waveguides
4571,Disease diagnostics
4572,Environmental stability
4573,Ribs
4574,Target identification
4575,Emission spectroscopy
4576,Collaborative filtering
4577,Factorization
4578,Motion pictures
4579,Nearest neighbor search
4580,Recommender systems
4581,Collaborative filtering systems
4582,Collaborative filtering techniques
4583,K-nearest neighbors
4584,Learning approach
4585,Matrix factorizations
4586,Movie recommendations
4587,Root mean squared errors
4588,Streaming service
4589,Distance education
4590,Graduate schools
4591,Long-term perspective
4592,Multi-class support vector machines
4593,On-line education
4594,Performance evaluations
4595,Recommender
4596,Micro air vehicle (MAV)
4597,Key frames
4598,New applications
4599,Remote areas
4600,Image segmentation
4601,Mesh generation
4602,Pipe flow
4603,Turbulence models
4604,Computationally efficient
4605,Cylindrical
4606,One-dimensional turbulence model
4607,Spherical configurations
4608,Spherical coordinates
4609,Velocity fluctuations
4610,advection
4611,cylinder
4612,numerical model
4613,one-dimensional modeling
4614,pipe flow
4615,turbulence
4616,Joints (structural components)
4617,Compliant
4618,Curvature
4619,Developable
4620,Ruled surfaces
4621,Channel state information
4622,Wi-Fi
4623,Code construction
4624,Linear block code
4625,Operating parameters
4626,Packet erasure channels
4627,Probability of intercepts
4628,Communication channels (information theory)
4629,Fading (radio)
4630,High reliability
4631,Perfect secrecy
4632,Quadrature phaseshift keying (QPSK)
4633,Hardware
4634,Longitudinal study
4635,usability
4636,YubiKey
4637,Absorption spectroscopy
4638,High temperature applications
4639,High temperature engineering
4640,Absorption co-efficient
4641,Absorption cross sections
4642,Engineering applications
4643,Gas spectral absorption
4644,Statistical narrow-band model
4645,Temperature and pressures
4646,Weighted-sum-of-gray-gases models
4647,Gas absorption
4648,Engineering research
4649,Content creation
4650,Talent management
4651,CMOS integrated circuits
4652,Dielectric devices
4653,Digital cameras
4654,Image sensors
4655,Imaging systems
4656,Metallic compounds
4657,MOS devices
4658,Oxide semiconductors
4659,Photomultipliers
4660,Polydimethylsiloxane
4661,Signal conditioning circuits
4662,Transistors
4663,Analyte concentration
4664,Complementary metal oxide semiconductor image sensor
4665,Complementary metal oxide semiconductors
4666,Contact imaging
4667,Photomultiplier tube
4668,Polydimethylsiloxane PDMS
4669,Array processing
4670,Correlation methods
4671,Directional patterns (antenna)
4672,Antenna array synthesis
4673,Antenna radiation pattern synthesis
4674,Array signal processing
4675,Conventional beamforming
4676,Electromagnetic propagation
4677,Numerical implementation
4678,Semi-definite programming
4679,Sediment transport
4680,Sedimentation
4681,Stream flow
4682,Bankfull discharge
4683,Bed-load transport rate
4684,Bedload sediment transport
4685,Calibration procedure
4686,Gravel-bed streams
4687,Predictive accuracy
4688,Semi-empirical methods
4689,bedload
4690,calibration
4691,empirical analysis
4692,gravel bed stream
4693,sediment transport
4694,Fusion reactions
4695,affective theories
4696,Design projects
4697,Electrodermal activity
4698,Learning environments
4699,Multi-modal
4700,Jacobian matrices
4701,Distributed compliances
4702,Force-displacement relations
4703,Kinetostatic analysis
4704,Matrix displacement method
4705,Parameter optimization
4706,Asteroids
4707,Infrared imaging
4708,Infrared spectroscopy
4709,Orbits
4710,Planets
4711,Satellites
4712,Space telescopes
4713,Telescopes
4714,Infra-red survey telescope
4715,Infrared space observatory
4716,James Webb space telescope
4717,Kuiper belt objects
4718,Large synoptic survey telescopes
4719,Moving target tracking
4720,Next generation space telescopes
4721,System investigation
4722,Printing presses
4723,Exposure conditions
4724,Particle traps
4725,Rapid feedback
4726,Surface feature
4727,Three-dimensional (3D) printing
4728,Austenite grain
4729,Austenite twins
4730,Lath martensitic steels
4731,Orientation relationship
4732,Overlapping regions
4733,Reconstruction method
4734,Special boundaries
4735,Twin boundaries
4736,Martensitic stainless steel
4737,Incompressible flow
4738,Displacement-based method
4739,Locking
4740,Nearly incompressible
4741,Sparse non-symmetric systems
4742,Spline representation
4743,Cooperative communication
4744,Critical component
4745,Graph optimization
4746,Guidance and control
4747,High-fidelity simulations
4748,Novel methodology
4749,Registered images
4750,Clocks
4751,Electric current measurement
4752,Operational amplifiers
4753,Transconductance
4754,Charge redistribution
4755,Charge-Steering
4756,Circuits and systems
4757,Dynamic Circuits
4758,Linearity
4759,Light amplifiers
4760,Crystallization
4761,Grain refinement
4762,Superalloys
4763,Tribology
4764,Annealing twins
4765,Austenitic alloys
4766,Boundary migration
4767,Boundary misorientations
4768,Discontinuous dynamic recrystallization
4769,Formation mechanism
4770,Grain refinement mechanism
4771,Dynamic recrystallization
4772,Laminar flow
4773,Bubble nucleation
4774,High aspect ratio
4775,Transport dynamics
4776,Volumetric flow rate
4777,Alternative project delivery methods
4778,Body of knowledge
4779,Least significant differences
4780,Schedule performance
4781,Cost benefit analysis
4782,Excitation pattern
4783,Multi-mode waveguides
4784,Optical throughput
4785,Optofluidic biosensor
4786,Rib waveguides
4787,Simultaneous identification
4788,Bricard linkages
4789,Lamina emergent mechanisms
4790,Mechanical device
4791,Multi degrees of freedom
4792,Planar fabrication
4793,Planar material
4794,Axial compression
4795,Retaining walls
4796,Walls (structural partitions)
4797,Axial compressive load
4798,Compression strength
4799,Deformation properties
4800,Eccentric loading
4801,Flexural compression
4802,Out of plane loads
4803,Out-of-plane bending
4804,Gravitation
4805,Physiological models
4806,Strain gages
4807,BP neural networks
4808,Identification accuracy
4809,Nanocomposite sensors
4810,Physiological parameters
4811,Simple structures
4812,Sitting posture
4813,Three layer BP neural network
4814,nanocomposite
4815,artificial neural network
4816,physiologic monitoring
4817,"Monitoring, Physiologic"
4818,Neural Networks (Computer)
4819,Posture
4820,Blasting
4821,Diffusion
4822,Neuroimaging
4823,Diffusion magnetic resonance imaging
4824,Diffusion mris
4825,ENIGMA
4826,Individual Differences
4827,Military
4828,Neuroimaging genetics
4829,Posttraumatic stress disorder
4830,Traumatic Brain Injuries
4831,Windlasses
4832,Forefoot strike
4833,Metatarsophalangeal joints
4834,Mid-foot
4835,Multi-segment foot
4836,Rearfoot
4837,forefoot strike
4838,human experiment
4839,kinetics
4840,metatarsophalangeal joint
4841,midtarsal locking
4842,normal human
4843,rearfoot strike
4844,running strike pattern
4845,windlass mechanism
4846,foot joint
4847,running
4848,Foot Joints
4849,Running
4850,Electric field measurement
4851,Electric fields
4852,Fiber amplifiers
4853,Fiber optics
4854,Optical signal processing
4855,Phase modulation
4856,Rail guns
4857,Sensor networks
4858,Differential sensors
4859,Electromagnetic rail guns
4860,High-pressure and temperatures
4861,Interference noise
4862,Multiple noise sources
4863,Noise reduction technique
4864,Optical phase modulation
4865,Test and evaluation
4866,Cyclic voltammetry
4867,Electric conductivity
4868,Microanalysis
4869,Microelectrodes
4870,Electrochemical measurements
4871,Electrochemical response
4872,Mechanical robustness
4873,Microelectrode array
4874,Neural probes
4875,Phosphate buffered saline solutions
4876,dopamine
4877,paraquat
4878,phosphate buffered saline
4879,cyclic potentiometry
4880,electric conductance
4881,electric conductivity
4882,microtechnology
4883,Computer aided engineering
4884,Computer aided language translation
4885,Engine cylinders
4886,Data translations
4887,Design understanding
4888,Engineering data
4889,Four cylinder engine
4890,Model interaction
4891,User experiments
4892,Welding
4893,Dimensional analysis
4894,Pi theorem
4895,Rosenthal equation
4896,Thermal model
4897,Weld parameters
4898,Bench-mark problems
4899,Convergence rates
4900,Mortar methods
4901,Patch models
4902,Solution strategy
4903,Spline space
4904,Weak continuity
4905,Interpolation
4906,Correction algorithms
4907,Humidity and temperatures
4908,impact
4909,Multi-functional materials
4910,multifunctional
4911,Self-sensing
4912,Signal drift
4913,Foams
4914,Cerium
4915,Cerium oxide
4916,Active site
4917,Deep oxidation
4918,Ethylene production
4919,Nickel catalyst
4920,Oxidative dehydrogenation catalysts
4921,Temperature range
4922,Low temperature production
4923,Convergence of numerical methods
4924,Eigenvalues and eigenfunctions
4925,Spectrum analysis
4926,Wave transmission
4927,Bifurcation points
4928,Computational aspects
4929,Eigenvalue equations
4930,Evans function
4931,Linearized operators
4932,Loss of stability
4933,Spectral stability
4934,Travelling waves
4935,Crosstalk
4936,Construction design
4937,Flexible tactile sensors
4938,Manufacturability
4939,Rigid substrates
4940,scalable
4941,Soft-bodies
4942,Tactile sensor array
4943,Video conferencing
4944,Collaboration Tool
4945,Computer-aided design software
4946,Expensive hardware
4947,Remote collaboration
4948,Three-dimensional (3D) information
4949,Computer hardware
4950,Anti-reflective
4951,Blocking layers
4952,Light couplings
4953,Thin film layers
4954,Electric impedance
4955,Electric impedance measurement
4956,Chloride concentrations
4957,Cover depth
4958,Electrical impedance
4959,Half-cell potential
4960,Impedance measurement
4961,Electric variables measurement
4962,Architectural facades
4963,Design technique
4964,Direction angle
4965,Furniture design
4966,Linear programming problem
4967,Quadrilateral meshes
4968,Vertex coordinates
4969,Rigidity
4970,Field measurement
4971,Financial success
4972,Impact metric
4973,Quality of life
4974,Social impact
4975,Standard of living
4976,United nations development programme
4977,Infrared devices
4978,Lasers
4979,atrium
4980,cavoatrial junction
4981,PICC
4982,stylet
4983,Superior vena cava
4984,Catheters
4985,central venous catheter
4986,heart atrium
4987,pig
4988,spectroscopy
4989,superior cava vein
4990,Central Venous Catheters
4991,Heart Atria
4992,Spectrum Analysis
4993,Swine
4994,"Vena Cava, Superior"
4995,Land use
4996,Motor transportation
4997,Roads and streets
4998,Traffic control
4999,Conditional autoregressive
5000,Road network
5001,Safety modeling
5002,Signal density
5003,Suburban arterials
5004,Bayes theorem
5005,China
5006,city
5007,environmental planning
5008,prevention and control
5009,safety
5010,statistical model
5011,suburban population
5012,traffic accident
5013,"Accidents, Traffic"
5014,Bayes Theorem
5015,Cities
5016,Environment Design
5017,"Models, Statistical"
5018,Safety
5019,Suburban Population
5020,Machine components
5021,Differential geometry
5022,Doubly Fed Induction generators (DFIG)
5023,High-quality measurements
5024,Model identification
5025,Proportional integral controllers
5026,Renewable energies
5027,System identification procedure
5028,Health
5029,Radial basis function networks
5030,10-fold cross-validation
5031,Endurance time
5032,Generalized Regression Neural Network(GRNN)
5033,Machine learning methods
5034,Multi-layer feed forward
5035,Questionnaire data
5036,Radial basis function neural networks
5037,College students
5038,Hybrid techniques
5039,Learning Style
5040,Personalized course
5041,Potential course
5042,Topic analysis
5043,Markov processes
5044,Bipartite graphs
5045,Long tail
5046,Nearest neighbors
5047,Niche products
5048,Random walkers
5049,Tripartite graphs
5050,Crystallographic textures
5051,Grain boundary engineering
5052,Grain boundary network
5053,Microstructure design
5054,Triple junction
5055,Materials properties
5056,Fire extinguishers
5057,Fire fighting equipment
5058,Fire protection
5059,Fires
5060,Heptane
5061,Ambient fluids
5062,Coanda effects
5063,Flame attachment on slopes
5064,Quiescent fluid
5065,Rugged terrain
5066,Separation distances
5067,Small-scale experiment
5068,Key elements
5069,Robotic swarms
5070,swarms
5071,Embankments
5072,Levees
5073,Liquefaction
5074,Rivers
5075,Cultural heritages
5076,Japan earthquakes
5077,Liquefaction-induced damage
5078,National Science Foundations
5079,River embankments
5080,Roads and highways
5081,earthquake magnitude
5082,earthquake rupture
5083,extreme event
5084,lidar
5085,Japan
5086,Kumamoto
5087,Kyushu
5088,density
5089,microfluidics
5090,miniaturization
5091,pressure
5092,three dimensional printing
5093,microfluidic analysis
5094,Microfluidic Analytical Techniques
5095,"Printing, Three-Dimensional"
5096,enzyme variant
5097,lysozyme
5098,macrogol
5099,protein
5100,solvent
5101,recombinant protein
5102,viral protein
5103,chemical modification
5104,coarse grain simulation
5105,conjugation
5106,PEGylation
5107,protein stability
5108,screening
5109,thermostability
5110,biological model
5111,biosynthesis
5112,Enterobacteria phage T4
5113,enzymology
5114,gene expression
5115,Bacteriophage T4
5116,Gene Expression
5117,"Models, Biological"
5118,Muramidase
5119,Polyethylene Glycols
5120,Recombinant Proteins
5121,Viral Proteins
5122,Computer debugging
5123,High level synthesis
5124,Memory architecture
5125,Architectural support
5126,Architecture exploration
5127,Area overhead
5128,Buffer memory
5129,In-system debug
5130,Recompilation
5131,Source codes
5132,Turn-arounds
5133,Skin
5134,Computational model
5135,Solid model
5136,Suture
5137,Two-dimensional displays
5138,Wound closure
5139,Wounds
5140,computer simulation
5141,practice guideline
5142,robot assisted surgery
5143,stress strain relationship
5144,suture technique
5145,wound
5146,education
5147,robotic surgical procedure
5148,Computer Simulation
5149,Robotic Surgical Procedures
5150,Suture Techniques
5151,Amino acids
5152,Aromatic compounds
5153,Color
5154,Colorimetry
5155,Metal ions
5156,Color changes
5157,Colorimetric sensors
5158,Dual sensor
5159,HOMO-LUMO transitions
5160,Limit of detection
5161,Pyrimidine
5162,Sensor molecules
5163,Visible light
5164,Mercury (metal)
5165,Phase measurement
5166,Delay
5167,Irregular sampling
5168,Random communication delay
5169,State Estimators
5170,Complex variable
5171,Ill posed
5172,Network configuration
5173,Time invariant systems
5174,Rational functions
5175,Control system analysis
5176,Identifiability
5177,Identifiability conditions
5178,Input-output data
5179,Interconnected subsystems
5180,Linear Fractional Transformations
5181,Partial systems
5182,Estimation performance
5183,Local control
5184,Structural insights
5185,Target reachability
5186,Computer aided analysis
5187,Computer supported cooperative work
5188,Collaboration software
5189,Collaborative design
5190,Comparative analysis
5191,Computer aided designs (CAD)
5192,Engineering process
5193,Future research directions
5194,Group dynamics
5195,Materials testing
5196,Sports
5197,Ashby methods
5198,Energy absorption materials
5199,Experimental approaches
5200,Football helmet
5201,Impact scenarios
5202,Materials selection
5203,Specific energy absorption
5204,Energy absorption
5205,Axial flow
5206,Crystal microstructure
5207,Axial forces
5208,Distribution of grains
5209,Low angle grain boundaries
5210,Power
5211,Process fundamentals
5212,Recrystallization and grain boundaries
5213,Grain boundary sliding
5214,Interoperability
5215,Canonical form
5216,Computer aided design systems
5217,Configuration management
5218,Heterogeneous CAD
5219,Product life cycle management
5220,Referential integrity
5221,Transactional database
5222,Monopole antennas
5223,Reverberation
5224,Determining modes
